SAP Id|LineId|Certificate Number|Product Sheet number|Issue number|Title|Description|Product Code|Status|Issue Date	
32685|1|74/0255|1|1|Hambro D-500 Structural Composite Steel/Concrete Floor Or Roof System|||Withdrawn|	
32686|1|74/0256|1|1|Salvesen Timberframe External Structural Wall Units|||Withdrawn|	
32687|1|74/0257|1|1|Plastidrain 110mm UPVC Underground Drainage System|||Withdrawn|	
32688|1|74/0258|1|1|Ruberquilt 50 Insulating Roof Underslating|||Withdrawn|	
32689|1|74/0259|1|1|Thermalite Autoclaved Aerated Concrete Blocks|||Withdrawn|	
32690|1|74/0260|1|1|Multi-Plas Roof Covering System|||Withdrawn|	
32692|1|74/0262|1|1|New Improved Evode Flashband Self-Adhesive Sealing Strip|||Withdrawn|	
32693|1|74/0263|1|1|New Improved Evode Special Grey Finish Flashband Self-Adhesive Sealing Strip|||Withdrawn|	
32694|1|74/0264|1|1|Aerovent Type Av110 Mechanical Ventilator and Aeromute Permanent Vent Type A|||Withdrawn|	
32695|1|75/0265|1|1|Gunac Decorative Finish (G.D.F.)|||Withdrawn|	
32696|1|75/0266|1|1|Klargester Settlement Tank|||Withdrawn|	
32697|1|75/0267|1|1|Flexel Electrical Ceiling Mounted Heating System|||Withdrawn|	
32699|1|75/0269|1|1|Gun-Lath Metal Lathing|||Withdrawn|	
32700|1|75/0270|1|1|Aqua-K-Lath Metal Lathing|||Withdrawn|	
32701|1|75/0271|1|1|Marley Aquagard 90 and Marley Aquagard 125 Damp-Proof Course Materials for Walls|||Withdrawn|	
32702|1|75/0272|1|1|Foamair Urea Formaldehyde Cavity Wall Insulation|||Withdrawn|	
32703|1|75/0273|1|1|Aqua-K-Lath X Metal Lathing|||Withdrawn|	
32705|1|75/0275|1|1|Redland Petrarch External Sheeting|||Withdrawn|	
32706|1|75/0276|1|1|Thermoflue Precast Concrete Unit Chimneys|||Withdrawn|	
32707|1|75/0277|1|1|Bat Multi-Nail Punched Metal Plate Timber Fasteners|||Withdrawn|	
32709|1|75/0279|1|1|Grevak Monitor Waste Traps|||Withdrawn|	
32710|1|75/0280|1|1|Protim Chemical Injection Damp-Proofing System|||Withdrawn|	
32711|1|75/0281|1|1|Protim Services Limited Chemicure Chemical Injection Damp-Proofing System|||Withdrawn|	
32713|1|75/0283|1|1|Pozzolan-A Selected Fly Ash for Use In Concrete|||Withdrawn|	
32714|1|75/0284|1|1|Warmlife Urea Formaldehyde Cavity Wall Insulation|||Withdrawn|	
32715|1|75/0285|1|1|Boulton and Paul Punched Metal Plate Timber Fasteners|||Withdrawn|	
32716|1|75/0286|1|1|Airprime Highway Mechanical Ventilator System and Highway Permanent Vent Type A|||Withdrawn|	
32717|1|75/0287|1|1|Sbd Stone Paint|||Withdrawn|	
32718|1|75/0288|1|1|Oroglas Acrylic Sheets for Vertical Glazing|||Withdrawn|	
32719|1|75/0289|1|1|Parkaflue Prefabricated Chimneys|||Withdrawn|	
32720|1|75/0290|1|1|Wavinsewer 200mm UPVC Underground Drainage System|||Withdrawn|	
32721|1|75/0291|1|1|Hyload Dpc (Damp-Proof Course) System for Walls|||Withdrawn|	
32722|1|75/0292|1|1|Rockwool Slab Cavity Wall Insulation|||Withdrawn|	
32723|1|75/0293|1|1|Rocksil Cavity Fill Slab Cavity Wall Insulation|||Withdrawn|	
32724|1|75/0294|1|1|Wavinsewer 250mm UPVC Underground Drainage System|||Withdrawn|	
32726|1|75/0296|1|1|Uponal 160mm UPVC Underground Drainage Fittings|||Withdrawn|	
32727|1|75/0297|1|1|Uponal 250mm UPVC Underground Drainage Fittings|||Withdrawn|	
32728|1|75/0298|1|1|Alcan Duralcote 70 Precoated Aluminium Alloy Sheet|||Withdrawn|	
32729|1|75/0299|1|1|Ecl Punched Metal Plate Timber Fasteners|||Withdrawn|	
32730|1|75/0300|1|1|Kenitex Textured Coating|||Withdrawn|	
32731|1|75/0301|1|1|Alcanflash Flashing Strip and Alcanflash Profiled Apron Flashing|||Withdrawn|	
32734|1|75/0304|1|1|Interfoam Urea Formaldehyde Cavity Wall Insulation|||Withdrawn|	
32735|1|75/0305|1|1|Sovereign Damp-Proof Injection System|||Withdrawn|	
32736|1|75/0306|1|1|Spi Chemical Injection Damp-Proofing System|||Withdrawn|	
32737|1|75/0307|1|1|Rentokil Rockwool Cavity Wall Insulation|||Withdrawn|	
32738|1|75/0308|1|1|Uniroof Flexible Sheet Roof Covering System|||Withdrawn|	
32739|1|75/0309|1|1|Peter Cox Chemical Transfusion Dpc Process|||Withdrawn|	
32740|1|75/0310|1|1|Phoenix Urea Formaldehyde Cavity Wall Insulation|||Withdrawn|	
32741|1|75/0311|1|1|Thermafoam Urea Formaldehyde Cavity Wall Insulation|||Withdrawn|	
32742|1|75/0312|1|1|Insulheat Urea Formaldehyde Cavity Wall Insulation|||Withdrawn|	
32743|1|75/0313|1|1|K-Nine Urea Formaldehyde Cavity Wall Insulation|||Withdrawn|	
32745|1|75/0315|1|1|Cosyfoam Urea Foamaldehyde Cavity Wall Insulation|||Withdrawn|	
32746|1|75/0316|1|1|Econoseal Urea Formaldehyde Cavity Wall Insulation|||Withdrawn|	
32747|1|75/0317|1|1|Thermoseal Urea Formaldehyde Cavity Wall Insulation|||Withdrawn|	
32748|1|75/0318|1|1|Clarksteel Ag6A Inspection Chamber Cover and Frame|||Withdrawn|	
32749|1|75/0319|1|1|Trocal Roof Covering System|||Withdrawn|	
32750|1|75/0320|1|1|Mechavent Type H Mechanical Ventilator System and Permanent Vent Type A|||Withdrawn|	
32751|1|75/0321|1|1|Jablite Expanded Polystyrene Cavity Wall Insulation|||Withdrawn|	
32753|1|75/0323|1|1|Wexham Manhole Cover and Frame|||Withdrawn|	
32754|1|75/0324|1|1|Allwarm Urea Formaldehyde Cavity Wll Insulation|||Withdrawn|	
32755|1|75/0325|1|1|Heat Save Urea Formaldehyde Cavity Wall Insulation|||Withdrawn|	
32756|1|75/0326|1|1|Thermawarm Urea Formaldehyde Cavity Wall Insulation|||Withdrawn|	
32757|1|75/0327|1|1|Eurofoam Urea Formaldehyde Cavity Wall Insulation|||Withdrawn|	
32758|1|75/0328|1|1|N I S Urea Formaldehyde Cavity Wall Insulation|||Withdrawn|	
32760|1|75/0330|1|1|Clarksteel Ag6C Inspection Chamber Cover and Frame|||Withdrawn|	
32762|1|75/0332|1|1|Blue Circle Exterior Waterproofer for Masonry|||Withdrawn|	
32764|1|75/0334|1|1|Neolith 625 Ss Chemical Stone Cleaner|||Withdrawn|	
32765|1|75/0335|1|1|Struct-O-Nail Punched Metal Plate Timber Fasteners|||Withdrawn|	
32766|1|75/0336|1|1|Kavitex Urea Formaldehyde Cavity Wall Insulation|||Withdrawn|	
32767|1|75/0337|1|1|Roplasto Eurovent|||Withdrawn|	
32768|1|75/0338|1|1|Glynwed Timesaver Cast Iron Soil System|||Withdrawn|	
32770|1|75/0340|1|1|Uponal 315mm UPVC Underground Drainage Fittings|||Withdrawn|	
32771|1|75/0341|1|1|Wavinsewer 315mm UPVC Underground Drainage System|||Withdrawn|	
32773|1|75/0343|1|1|Sewerdrain 250mm UPVC Underground Drainage System|||Withdrawn|	
32774|1|75/0344|1|1|Tyfoam Cavity Wall Stabilisation System|||Withdrawn|	
32775|1|75/0345|1|1|Uvic Wall Cladding System|||Withdrawn|	
32778|1|75/R005|1|1|Bitu-Thene/Bitu-Dek Bridge Deck Waterproofing System|||Withdrawn|	
32779|1|75/R006|1|1|Permabit 60/Permashield Bridge Waterproofing System|||Withdrawn|	
32782|1|75/R009|1|1|Servi-Dek/12mm Servi-Pak Bridge Deck Waterproofing System|||Withdrawn|	
32784|1|76/0346|1|1|Foamglas Cellular Glass Roof Insulation|||Withdrawn|	
32785|1|76/0347|1|1|Fulfoam Urea Formaldehyde Cavity Wall Insulation|||Withdrawn|	
32787|1|76/0349|1|1|Hd Vinyl and Hd Acoustic Floorings|||Withdrawn|	
32788|1|76/0350|1|1|Hyload 75 Flexible Sheet Roof Covering|||Withdrawn|	
32789|1|76/0351|1|1|Tretoflex Water Vapour Proof Membrane|||Withdrawn|	
32790|1|76/0352|1|1|Parkabest Universal Prefabricated Chimneys|||Withdrawn|	
32791|1|76/0353|1|1|Polytred Db PVC Sheet Flooring|||Withdrawn|	
32792|1|76/0354|1|1|Polyflor PVC Tile and Sheet Flooring|||Withdrawn|	
32793|1|76/0355|1|1|Pozament Low Heat Cement|||Withdrawn|	
32794|1|76/0356|1|1|Hydre-Nail 20G Dirk Plate Punched Metal Plate Timber Fasteners|||Withdrawn|	
32795|1|76/0357|1|1|Tilene 200P Roof Tile Underlay|||Withdrawn|	
32796|1|76/0358|1|1|Press Lock 18 Punched Metal Plate Timber Fasteners|||Withdrawn|	
32797|1|76/0359|1|1|Multi-Plas Roof Covering System|||Withdrawn|	
32798|1|76/0360|1|1|Stronghold 425/460 High Yield Deformed Bars|||Withdrawn|	
32799|1|76/0361|1|1|Ld20E Damp-Proof Course for Walls|||Withdrawn|	
32800|1|76/0362|1|1|The Evode System Of Roof Waterproofing|||Withdrawn|	
32801|1|76/0363|1|1|Woodcemax Structural Roof Deck System|||Withdrawn|	
32802|1|76/0364|1|1|Veral Roof Covering System|||Withdrawn|	
32803|1|76/0365|1|1|Marleydek Flexible Sheet Roofing System|||Withdrawn|	
32804|1|76/0366|1|1|Marleygard Polymeric Roofing|||Withdrawn|	
32805|1|76/0367|1|1|Hepworth Universal Grp Inspection Chamber|||Withdrawn|	
32806|1|76/0368|1|1|Briduc Bd 1983 Manhole Cover and Frame|||Withdrawn|	
32807|1|76/0369|1|1|Westbrick 300 UPVC Cladding System|||Withdrawn|	
32808|1|76/0370|1|1|Mono Precast Concrete Inspection Chambers|||Withdrawn|	
32809|1|76/0371|1|1|Hepworth Surface Box Type A|||Withdrawn|	
32810|1|76/0372|1|1|Metiflash Flashing Strip|||Withdrawn|	
32812|1|76/0374|1|1|Drica Thermally Insulating Screed|||Withdrawn|	
32813|1|76/0375|1|1|Klargester 4000 Gal Cesspool|||Withdrawn|	
32814|1|76/0376|1|1|Weather Strip Matt Finish Self-Adhesive Sealing Strip|||Withdrawn|	
32815|1|76/0377|1|1|Posi-Ties Type T1 Cavity Wall Ties|||Withdrawn|	
32816|1|76/0378|1|1|Arc 750mm Grc Pipes (Conveyance Of Liquids Under Gravity Flow)|||Withdrawn|	
32817|1|76/0379|1|1|Paradiene Roof Covering System|||Withdrawn|	
32818|1|76/0380|1|1|Barlo Decramastic Interlocking Roof Tiles|||Withdrawn|	
32819|1|76/0381|1|1|I G External Lintels|||Withdrawn|	
32820|1|76/0382|1|1|Estercrete Flooring Mix One Industrial Flooring|||Withdrawn|	
32821|1|76/0383|1|1|Knapenite Masonry Water Repellent|||Withdrawn|	
32822|1|76/0384|1|1|Sewerdrain 315mm UPVC Underground Drainage System|||Withdrawn|	
32823|1|76/0385|1|1|Gertite Pib Roof Covering System|||Withdrawn|	
32824|1|76/0386|1|1|Thermoflue Precast Concrete Unit Chimneys|||Withdrawn|	
32825|1|76/0387|1|1|Geberit Hdpe Above Ground Drainage System|||Withdrawn|	
32826|1|76/0388|1|1|Entec 2800 Litre Septic Tank|||Withdrawn|	
32827|1|76/0389|1|1|Permabit 50 Damp-Proof Course for Walls|||Withdrawn|	
32828|1|76/0390|1|1|Visqueen 1200 Super Damp-Proof Membrane|||Withdrawn|	
32829|1|76/0391|1|1|Bitu-Thene Standard and 1000 Membranes|||Withdrawn|	
32830|1|76/0392|1|1|Uponal 200mm UPVC Underground Drainage System|||Withdrawn|	
32834|1|76/0396|1|1|Corrply Beams|||Withdrawn|	
32835|1|76/0397|1|1|Tretolastex for Damp-Proofing|||Withdrawn|	
32836|1|76/0398|1|1|Johnston Extra Strength Concrete Drainage Pipes With Flexible Joints|||Withdrawn|	
32837|1|76/0399|1|1|Multiwik Wc Pan Connectors|||Withdrawn|	
32838|1|76/0400|1|1|Sandtex - Matt Surface Coating|||Withdrawn|	
32839|1|76/0401|1|1|Sandtex-Textured Surface Coating|||Withdrawn|	
32842|1|76/0404|1|1|Timberwise Dpc Damp-Proof Course Injection System|||Withdrawn|	
32843|1|76/0405|1|1|Bevplate Series 70 Punched Metal Plate Timber Fasteners|||Withdrawn|	
32844|1|76/0406|1|1|Ecl Punched Metal Plate Timber Fasteners|||Withdrawn|	
32845|1|76/0407|1|1|Plastidrain 160mm UPVC Underground Drainage System|||Withdrawn|	
32846|1|76/0408|1|1|Plastidrain 200mm UPVC Underground Drainage System|||Withdrawn|	
32847|1|76/0409|1|1|Osmadrain Inspection Chamber Base|||Withdrawn|	
32848|1|76/0410|1|1|Hydro-Nail 18 Gauge E Punched Metal Plate Timber Fasteners|||Withdrawn|	
32849|1|76/0411|1|1|Cosyfelt Thermally Insulating Roof Underslating|||Withdrawn|	
32850|1|76/0412|1|1|Anderson Pitch Polymer Dpc Damp-Proof Course Material for Walls|||Withdrawn|	
32851|1|76/0413|1|1|Tex-Gard 100|||Withdrawn|	
32852|1|76/0414|1|1|Thermobead Cavity Wall Insulation|||Withdrawn|	
32853|1|76/0415|1|1|Stone Liquid 101 Exterior Water Repellent for Masonry|||Withdrawn|	
32854|1|76/0416|1|1|Jablite Sd/N Expanded Polystyrene Insulation for Concrete Grounds Floors|||Withdrawn|	
32855|1|76/0417|1|1|Amascoflex Flexible Roof Waterproofing System|||Withdrawn|	
32856|1|76/0418|1|1|Opella Taps and Stop Valve|||Withdrawn|	
32857|1|76/0419|1|1|Opella Bathroom Mixer Taps and Feltonmix Shower Valve|||Withdrawn|	
32858|1|76/0420|1|1|Rentokil Silicone Injection Damp Course System|||Withdrawn|	
32860|1|76/0422|1|1|Instantseal Super Self-Adhesive Sealing Strip|||Withdrawn|	
32861|1|76/AM19|1|1|Durabella Mk 10 and Mk 11B Sound Insulating Floor Battens|||Withdrawn|	
32862|1|76/AM21|1|1|Grant-K-Lath Metal Lathings|||Withdrawn|	
32863|1|77/0423|1|1|Riviera Ceiling Heating System|||Withdrawn|	
32864|1|77/0424|1|1|Hydrepoxy 260 Mix One Industrial Flooring|||Withdrawn|	
32865|1|77/0425|1|1|Hydrepoxy 300 Resin Emulsion Waterproofer|||Withdrawn|	
32866|1|77/0426|1|1|Armourtile 80 Linoleum Tile Flooring|||Withdrawn|	
32867|1|77/0427|1|1|Hybar High Yield Deformed Bars|||Withdrawn|	
32868|1|77/0428|1|1|Hybar High Yield Deformed Bars|||Withdrawn|	
32869|1|77/0429|1|1|Hybar High Yield Deformed Bars|||Withdrawn|	
32870|1|77/0430|1|1|Hybar High Yield Deformed Bars|||Withdrawn|	
32871|1|77/0431|1|1|Hybar High Yield Deformed Bars|||Withdrawn|	
32872|1|77/0432|1|1|Johnston Armaflo Grp Pipes & Fittings (Conveyance Of Liquids Under Gravity Flow)|||Withdrawn|	
32873|1|77/0433|1|1|Johnston Armaflo Grp Pipes and Fittings (Conveyance Of Liquids Under Pressure)|||Withdrawn|	
32875|1|77/0435|1|1|Freezteq Silicone Damp-Coursing|||Withdrawn|	
32876|1|77/0436|1|1|Trus-Nail 20 Gauge Punched Metal Plate Timber Fasteners|||Withdrawn|	
32877|1|77/0437|1|1|Marscar Access System to Underground Drains|||Withdrawn|	
32878|1|77/0438|1|1|Twinaplate Punched Metal Plate Timber Fasteners|||Withdrawn|	
32879|1|77/0439|1|1|Foam-Form Expanded Polystyrene Permanent  Formwork|||Withdrawn|	
32880|1|77/0440|1|1|Airvac Acoustic Air Brick Ventilator Type Aab|||Withdrawn|	
32881|1|77/0441|1|1|Bal-Wall Ceramic Wall Tile Adhesive|||Withdrawn|	
32882|1|77/0442|1|1|Eswa Ceiling Heating System|||Withdrawn|	
32883|1|77/0443|1|1|Plasticell D40 Icc (Insulating Cavity Closer)|||Withdrawn|	
32884|1|77/0444|1|1|The Salviacim Process for Industrial Paving|||Withdrawn|	
32885|1|77/0445|1|1|Coloroc Cladding System|||Withdrawn|	
32886|1|77/0446|1|1|Kopex Copperbend Pliable Plumbing Connectors|||Withdrawn|	
32888|1|77/0448|1|1|Icl 5 and Icl 6 Prefabricated Metal Chimneys|||Withdrawn|	
32889|1|77/0449|1|1|Aubit Waste and Overflow Fittings|||Withdrawn|	
32890|1|77/0450|1|1|Twinplate Tap 16 Punched Metal Plate Timber Fasteners|||Withdrawn|	
32891|1|77/0451|1|1|Ruberfort Polyester Sheet Roof Covering|||Withdrawn|	
32892|1|77/0452|1|1|Marley Collar Boss Single Stack Drainage System|||Withdrawn|	
32893|1|77/0453|1|1|Gang-Nail 14 Gauge Punched Metal Plate Timber Fasteners|||Withdrawn|	
32894|1|77/0454|1|1|Gang-Nail 18 Gauge Punched Metal Plate Timber Fasteners|||Withdrawn|	
32895|1|77/0455|1|1|Gang-Nail 20 Gauge Punched Metal Plate Timber Fasteners|||Withdrawn|	
32896|1|77/0456|1|1|Braas Rhenofol C Roof Covering System|||Withdrawn|	
32897|1|77/0457|1|1|Braas Rhepanol F Roof Covering System|||Withdrawn|	
32898|1|77/0458|1|1|Fibrewall Cavity Wall Insulation|||Withdrawn|	
32899|1|77/0459|1|1|Ht 350 High Tensile Roof Waterproofing System|||Withdrawn|	
32900|1|77/0460|1|1|Woodcelip Structural Roof Deck System|||Withdrawn|	
32901|1|77/0461|1|1|Lexan Polycarbonate Sheets for Vertical Glazing|||Withdrawn|	
32902|1|77/0462|1|1|Sylproof Rubberised Bituminous Waterproofer for Walls|||Withdrawn|	
32903|1|77/0463|1|1|Sylproof Rubberised Bituminous Waterproofer for Floors|||Withdrawn|	
32904|1|77/0464|1|1|Bevplate Hs Punched Metal Plate Timber Fasteners|||Withdrawn|	
32905|1|77/0465|1|1|Bevplate Hs Punched Metal Plate Timber Fasteners|||Withdrawn|	
32906|1|77/0466|1|1|Lahontuho K33 Wood Preservative|||Withdrawn|	
32910|1|77/0470|1|1|Bevplate 20 Punched Metal Plate Timber Fasteners|||Withdrawn|	
32911|1|77/0471|1|1|Monarfol|||Withdrawn|	
32914|1|77/0474|1|1|Timbor Wood Preservative|||Withdrawn|	
32915|1|77/0475|1|1|Crescent Spiral Staircases|||Withdrawn|	
32916|1|77/0476|1|1|Inject-O-Matic Chemical Injection Damp-Proofing System|||Withdrawn|	
32919|1|77/0479|1|1|Marbloc Insulating Blocks|||Withdrawn|	
32920|1|77/0480|1|1|Volroc Lightweight Insulating Loadbearing Blocks|||Withdrawn|	
32921|1|77/0481|1|1|Septank Model 600 Septic Tank|||Withdrawn|	
32922|1|77/0482|1|1|Cemsave Ground Granulated Blastfurnace Slag|||Withdrawn|	
32923|1|77/0483|1|1|Highway Mini Mechanical Ventilator System & Highway Mini Permanent Vent Type A|||Withdrawn|	
32924|1|77/0484|1|1|Highway Dual Ventilator System|||Withdrawn|	
32925|1|77/0485|1|1|Aerovent Type Dav 116 Combined Ventilator System|||Withdrawn|	
32930|1|77/0490|1|1|Conder Grp Septic (Settlement) Tank|||Withdrawn|	
32931|1|77/0491|1|1|The Salviacim Process for Industrial Paving|||Withdrawn|	
32933|1|77/0493|1|1|Monolok Interlocking Concrete Block Paving System|||Withdrawn|	
32935|1|77/0495|1|1|Hilsmith Steel Lintels|||Withdrawn|	
32936|1|77/0496|1|1|Plastidrain A12 Gulley|||Withdrawn|	
32937|1|77/0497|1|1|Vandex Injection Mortar Damp Course System|||Withdrawn|	
32938|1|77/0498|1|1|Paragon 200mm UPVC Underground Drainage System|||Withdrawn|	
32939|1|77/0499|1|1|Arc Slimline Grc Pipes for Conveyance Of Liquids Under Gravity Flow|||Withdrawn|	
32940|1|77/0500|1|1|Stanton and Staveley Reinforced Plastic Matrix Pipes|||Withdrawn|	
32941|1|77/0501|1|1|Hd Vinyl and Hd Acoustic Floorings|||Withdrawn|	
32942|1|77/0502|1|1|Flotex Hd|||Withdrawn|	
32943|1|77/0503|1|1|Durabella Mk 10 and Mk 11 Sound Insulating Floor Battens|||Withdrawn|	
32944|1|77/0504|1|1|T N Precision Studding|||Withdrawn|	
32945|1|77/0505|1|1|Plastidrain 200mm Diameter UPVC Inspection Chamber|||Withdrawn|	
32946|1|77/0506|1|1|Portland Pozzolanic Cement 8020|||Withdrawn|	
32947|1|77/0507|1|1|Stanton and Staveley Reinforced Plastic Matrix Pipes|||Withdrawn|	
32948|1|77/0508|1|1|Speedlock Mk 3 Storage System|||Withdrawn|	
32949|1|77/0509|1|1|Spel (Septic) Settlement Tank|||Withdrawn|	
32950|1|77/0510|1|1|Freshflo MK III Combined Ventilator System|||Withdrawn|	
32951|1|77/0511|1|1|Discovac Damp-Proof Course Insertion System|||Withdrawn|	
32952|1|77/0512|1|1|Rentokil Silicone Injection Damp Course System|||Withdrawn|	
32953|1|77/0513|1|1|Vynite 90 and Vynite 125 Damp-Proof Course Materials for Walls|||Withdrawn|	
32954|1|77/0514|1|1|Paragon 160mm UPVC Underground Drainage System|||Withdrawn|	
32955|1|77/0515|1|1|Paragon 110mm UPVC Underground Drainage Systems|||Withdrawn|	
32956|1|77/0516|1|1|Dymeric Building Sealant|||Withdrawn|	
32961|1|78/0519|1|1|Ubm Rubberised Bituminous Waterproofer for Floors|||Withdrawn|	
32962|1|78/0520|1|1|Ubm Rubberised Bituminous Waterproofer for Walls|||Withdrawn|	
32964|1|78/0522|1|1|Instantseal Self-Adhesive Sealing Strip|||Withdrawn|	
32965|1|78/0523|1|1|Unilock Firesound Partition Systems|||Withdrawn|	
32966|1|78/0524|1|1|Spartape Drywall Joint Tape|||Withdrawn|	
32968|1|78/0526|1|1|Mr-24 Roof System|||Withdrawn|	
32969|1|78/0527|1|1|Screedmat Drying System for Lightweight Aggregate Concrete Roofing Screeds|||Withdrawn|	
32971|1|78/0529|1|1|Unisheet Flexible Sheet Roof Covering|||Withdrawn|	
32972|1|78/0530|1|1|Duro-Lok 150 Joinery Adhesive|||Withdrawn|	
32975|1|78/0533|1|1|Marley 110mm Sealed Access System for Building Drainage|||Withdrawn|	
32976|1|78/0534|1|1|Klargester (Ames Crosta Babcock) Biodisc|||Withdrawn|	
32978|1|78/0536|1|1|Mystosil Dp Injected Damp-Proof Course System|||Withdrawn|	
32979|1|78/0537|1|1|Bal-Flex Ceramic Wall Tile Adhesive|||Withdrawn|	
32981|1|78/0539|1|1|Conder Cesspool|||Withdrawn|	
32983|1|78/0541|1|1|Rcl Silicone Injection Damp-Proof Course System|||Withdrawn|	
32984|1|78/0542|1|1|Solignum Pressure Injection Chemical Dpc System|||Withdrawn|	
32985|1|78/0543|1|1|Parabolt Anchor Bolts for Concrete|||Withdrawn|	
32986|1|78/0544|1|1|Fisons Phospho-Gypsum Partition Blocks|||Withdrawn|	
32987|1|78/0545|1|1|Finnfasad Exterior Decorative Cladding Panels|||Withdrawn|	
32988|1|78/0546|1|1|Gbp 3-Stage Septic (Settlement) Tank|||Withdrawn|	
32989|1|78/0547|1|1|Bitulen Roof Sheeting|||Withdrawn|	
32990|1|78/0548|1|1|Hylam Single Layer Flexible Roofing System|||Withdrawn|	
32991|1|78/0549|1|1|Ruberquilt 50 Insulating Roof Underslating|||Withdrawn|	
32992|1|78/0550|1|1|Torvale Building Blocks|||Withdrawn|	
32993|1|78/0551|1|1|Expandite Proofex 12 Waterproofing Membrane|||Withdrawn|	
32995|1|78/0553|1|1|Siporex Lintels|||Withdrawn|	
32997|1|78/0555|1|1|Safeglaze Two-Part Glazing Sealant|||Withdrawn|	
32998|1|78/0556|1|1|Rubboseal 033 Glazing Sealant|||Withdrawn|	
33000|1|78/0558|1|1|Klargester Septic (Settlement) Tank|||Withdrawn|	
33001|1|78/0559|1|1|Catnic Lintels|||Withdrawn|	
33002|1|78/0560|1|1|Dorman Long Standard Lintel|||Withdrawn|	
33003|1|78/0561|1|1|Dacatie Cavity Closure/Damp-Proofing/Frame Fixing Member|||Withdrawn|	
33004|1|78/0562|1|1|Barvac Waste Trap|||Withdrawn|	
33006|1|78/0564|1|1|Bat Multi-Nail Punched Metal Plate Timber Fasteners|||Withdrawn|	
33007|1|78/0565|1|1|Coloroc Cladding System|||Withdrawn|	
33008|1|78/0566|1|1|Protim Chemical Injection Damp-Proofing System|||Withdrawn|	
33009|1|78/0567|1|1|Protim Services Limited Chemicure Chemical Injection Damp-Proofing System|||Withdrawn|	
33010|1|78/0568|1|1|Hyload Dpc (Damp-Proof Course) System for Walls|||Withdrawn|	
33011|1|78/0569|1|1|Crossley Tudor Double Interlocking Clay Pantiles|||Withdrawn|	
33012|1|78/0570|1|1|Plastidrain 110mm UPVC Underground Drainage System|||Withdrawn|	
33013|1|78/0571|1|1|Hilsmith Steel Lintels|||Withdrawn|	
33014|1|78/0572|1|1|Aluglaze Solar Collector|||Withdrawn|	
33015|1|78/0573|1|1|Forbes Septic (Settlement) Tank|||Withdrawn|	
33016|1|78/0574|1|1|Remtox Silicone Damp-Proof Course System|||Withdrawn|	
33017|1|78/0575|1|1|Remtox Stearate Damp-Proof Course System|||Withdrawn|	
33018|1|78/0576|1|1|Remtox Silicone Aq Dpc Concentrate Damp-Proof Course System|||Withdrawn|	
33019|1|78/0578|1|1|Lindapter Girder Clamps|||Withdrawn|	
33020|1|78/0579|1|1|Webco Insulated Chimney System|||Withdrawn|	
33021|1|78/0580|1|1|Catnic Lintels|||Withdrawn|	
33022|1|78/0581|1|1|Alcanflash Flashing Strip and Alcanflash Proriled Apron Flashing|||Withdrawn|	
33023|1|78/0582|1|1|Decramastic Lightweight Roofing System|||Withdrawn|	
33024|1|78/0583|1|1|Klargester Kloariceptor|||Withdrawn|	
33025|1|78/0584|1|1|Ronafix Concrete Repair Admixture|||Withdrawn|	
33026|1|78/0585|1|1|Baco Soft Aluminium Flashing|||Withdrawn|	
33027|1|78/0586|1|1|I G Steel Lintels|||Withdrawn|	
33028|1|78/0587|1|1|Suprasteel Tr Lintel|||Withdrawn|	
33030|1|78/0589|1|1|Fischerbolt Fa Anchor Bolts|||Withdrawn|	
33031|1|78/0590|1|1|Nuralite Semi-Rigid Asbestos Bitumen Sheets|||Withdrawn|	
33032|1|78/0591|1|1|Nubex Injection Damp-Proof Course System|||Withdrawn|	
33033|1|78/0592|1|1|Rentokil Fibreglass Cavity Wall Insulation|||Withdrawn|	
33034|1|78/0593|1|1|Nuralite Fx Semi-Rigid Asbestos Bitumen Sheets|||Withdrawn|	
33035|1|78/0594|1|1|Pritchard Pressure Injection Damp-Proof Course System|||Withdrawn|	
33036|1|78/0595|1|1|Thermafil Cavity Wall Insulation|||Withdrawn|	
33037|1|78/0596|1|1|Rentokil Rockwool Cavity Wall Insulation|||Withdrawn|	
